condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,key_instr_study.rt,next_study.keys,next_study.rt,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,key_instr_test.keys,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_instr_test.rt,duration,yes_or_no.x,yes_or_no.y,yes_or_no.leftButton,yes_or_no.midButton,yes_or_no.rightButton,yes_or_no.time,yes_or_no.clicked_name,test_response.stim,test_response.resp,test_response.eval,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,instr_movie_key.keys,instr_movie_key.rt
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.116362847,0.084105903,1,0,0,0.850435,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.366780599,0.050954861,1,0,0,3.33112,test_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.031043837,-0.003133681,1,0,0,0.548395,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.462055122,0.41734375,1,0,0,3.48164,study_pile,5,0,5,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.21484375,0.02828125,1,0,0,0.71438,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.383132595,0.430407986,1,0,0,1.38255,study_pile,7,0,7,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.182411024,0.011822917,1,0,0,0.514535,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.380560981,0.050164931,1,0,0,1.633165,test_pile,9,0,9,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.174430339,-0.015329861,1,0,0,0.530675,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.432373047,0.456779514,1,0,0,3.99849,study_pile,11,0,11,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.151925998,0.012005208,1,0,0,0.58106,unsorted_card,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.475482856,0.42328125,1,0,0,1.498445,study_pile,13,0,13,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.136610243,-0.054513889,1,0,0,0.61638,unsorted_card,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.340190972,0.001423611,1,0,0,2.047755,test_pile,15,0,15,0,1,CORN - NAFAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.276730686,-0.040503472,1,0,0,0.565265,unsorted_card,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.356884766,0.013802083,1,0,0,1.415265,test_pile,17,0,17,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.243663194,-0.004782986,1,0,0,0.613855,unsorted_card,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.344341363,0.018420139,1,0,0,1.2834,test_pile,19,0,19,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.132286241,-0.017317708,1,0,0,0.532255,unsorted_card,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.378233507,0.057039931,1,0,0,1.71402,test_pile,21,0,21,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.214019097,-0.034878472,1,0,0,0.599135,unsorted_card,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.394829644,-0.002786458,1,0,0,1.565945,test_pile,23,0,23,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.216107856,-0.092109375,1,0,0,0.681675,unsorted_card,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.363943142,0.007282986,1,0,0,1.615275,test_pile,25,0,25,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.149023437,-0.038923611,1,0,0,0.548175,unsorted_card,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.36086697,0.437612847,1,0,0,1.34894,study_pile,27,0,27,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.161680773,0.036276042,1,0,0,0.598155,unsorted_card,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.40305447,0.435243056,1,0,0,1.73161,study_pile,29,0,29,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.18367513,0.020963542,1,0,0,0.565225,unsorted_card,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.41234809,-0.064939236,1,0,0,1.132405,test_pile,31,0,31,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.132980686,-0.093151042,1,0,0,0.63191,unsorted_card,32,0,32,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.33116862,-0.051822917,1,0,0,1.81558,test_pile,33,0,33,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.2171875,-0.061953125,1,0,0,0.532005,unsorted_card,34,0,34,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.43633355,0.007838542,1,0,0,3.449845,test_pile,35,0,35,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.145117187,-0.070217014,1,0,0,0.614415,unsorted_card,36,0,36,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.349007161,0.441397569,1,0,0,2.213525,study_pile,37,0,37,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.158203125,0.010859375,1,0,0,0.615575,unsorted_card,38,0,38,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.468522135,0.045112847,1,0,0,1.7148,test_pile,39,0,39,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,0.349484592,0.079973958,1,0,0,2.51571,test_first,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,,,,,,,,,,,5.863215,7.39628,0.3777398,-0.064973958,1,0,0,1.71501,yes,GRAPES,ZABIBU,incorrect,0,0,0,0,1,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.732655,0.310177951,-0.157421875,1,0,0,0.966235,yes,BRIBE,RUSHWA,incorrect,1,0,1,0,1,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.448875,0.371679688,-0.114791667,1,0,0,1.798505,yes,TREASURE,DAFINA,incorrect,2,0,2,0,1,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.08094,0.298318142,-0.186579861,1,0,0,1.151185,yes,POEM,UTENZI,incorrect,3,0,3,0,1,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09858,0.458062066,0.053298611,1,0,0,0.749925,yes,TAILOR,MSHONI,incorrect,4,0,4,0,1,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69727,0.330805122,-0.103185764,1,0,0,0.98486,yes,CORN,NAFAKA,incorrect,5,0,5,0,1,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34881,0.405772569,-0.081675347,1,0,0,0.66723,yes,YEAST,HAMINI,incorrect,6,0,6,0,1,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.015385,0.331499566,-0.139305556,1,0,0,0.94938,yes,CHEESE,JIBINI,incorrect,7,0,7,0,1,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.599185,0.364290365,-0.031050347,1,0,0,0.765425,yes,GRAVE,DABURI,incorrect,8,0,8,0,1,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43142,0.36633572,-0.076866319,1,0,0,0.717125,yes,PARROT,KUNAKA,incorrect,9,0,9,0,1,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.680815,0.302224392,-0.110980903,1,0,0,0.916925,yes,ORPHAN,YATIMA,incorrect,10,0,10,0,1,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41423,0.293495009,-0.150868056,1,0,0,0.90095,yes,DIVORCE,TALAKA,incorrect,11,0,11,0,1,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,BOAT - MASHUA,,,,,,,,return,3.67065,return,4.098565,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,AGENT - WAKILI,,,,,,,,,,return,5.43465,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,OATH - YAMINI,,,,,,,,,,return,17.14667,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,BULL - FAHILI,,,,,,,,,,return,8.85176,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,MERCHANT - TAJIRI,,,,,,,,,,return,2.251165,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,PLATE - SAHANI,,,,,,,,,,return,5.800665,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,BLAME - LAWAMA,,,,,,,,,,return,4.849715,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,MANURE - SAMADI,,,,,,,,,,return,2.467755,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.221028646,-0.193255208,1,0,0,2.48776,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.435210503,0.391258681,1,0,0,2.98149,study_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.183729384,0.033984375,1,0,0,0.59831,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.428944227,0.075095486,1,0,0,5.14668,test_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.133648003,-0.072482639,1,0,0,0.729395,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.357286241,-0.008394097,1,0,0,1.69791,test_pile,5,0,5,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.275211589,-0.085963542,1,0,0,0.51521,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.473697917,0.451493056,1,0,0,1.881815,study_pile,7,0,7,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.276779514,0.052612847,1,0,0,0.53268,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.403108724,0.009288194,1,0,0,2.33187,test_pile,9,0,9,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.170486111,-0.16953125,1,0,0,0.614795,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.430197483,-0.011588542,1,0,0,2.148755,test_pile,11,0,11,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.121565755,-0.033559028,1,0,0,0.53265,unsorted_card,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.421104601,0.401536458,1,0,0,2.050185,study_pile,13,0,13,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.164360894,0.044774306,1,0,0,0.464385,unsorted_card,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.367214627,-0.003689236,1,0,0,2.348915,test_pile,15,0,15,0,1,CORN - NAFAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.107958984,-0.063107639,1,0,0,0.847595,unsorted_card,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.356233724,-0.023897569,1,0,0,1.03151,test_pile,17,0,17,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.196055773,-0.036345486,1,0,0,0.51577,unsorted_card,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.376557075,-0.000659722,1,0,0,0.917015,test_pile,19,0,19,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.184798177,-0.052005208,1,0,0,0.515405,unsorted_card,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.363308377,-0.057890625,1,0,0,0.93058,test_pile,21,0,21,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.17679579,-0.071840278,1,0,0,0.533435,unsorted_card,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.376844618,-0.010269097,1,0,0,1.1147,test_pile,23,0,23,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.226703559,-0.007013889,1,0,0,0.46498,unsorted_card,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001335110,2020-10-30_21h49.01.900,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.394493273,-0.038324653,1,0,0,1.68287,test_pile,25,0,25,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
